tta1,tta2,tta3,tta4,tta5,tta6,tta7,tta8,tta9,tta10,tta11,tta12,tta13,tta14,tta15,tta16,tta17,tta18,tta19,tta20,tta21,tta22,tta23,tta24,tta25,tta26,tta27,tta28,tta29,tta30,tta31
0,0,-2.523,0,-1.391,0,0,0,0.6359,2.667,0,-1.73,0,-1.425,-1.82,0,0,0,0,0,-1.178,-2.868,0.492,-1.391,-0.2701,-3.957,0.4328,0,0,0,0
0,0,0,0,-0.6853,0,0,0,0,3.063,0,-3.028,0,-2.397,-7.043,0,0,0,0,0,-1.401,0,0,-1.176,0.539,-0.03791,0,-1.36,0,0,0
0,0,0,0,1.282,0,0,-2.296,0.2119,2.516,0,-2.286,0,2.973,0,0,0,0,0,0,-0.4504,0,0,0,0,0,0,-2.982,0,0,0
-0.4061,0,0,0,0,1.272,0,1.011,0,3.29,0,-6.277,0,3.431,0,0,0,0,0,0,0,0,0.05525,-1.584,0,0,0,-4.447,0,0.04131,0
0,0,0,0,0,-5.55,0,0,0,3.252,0,-4.433,-1.709,2.875,0,0,0,0,-2.407,0,0,-1.042,-1.161,-0.9227,0,0.3715,0,-3.644,0,2.38,-0.09667
0,0,0,0,-8.136,-7.5,-0.7253,0,0,2.54,0,-4.433,-2.493,-0.4585,0,0,0.9464,0.1375,-2.954,0,-1.71,-2.464,0,0,0,-1.101,0,-4.35,0,0,-0.08374
-3.629,0,0,0,-7.016,-3.313,0,0,0,3.104,0,0,0,0,0,0.6322,0,0.4314,-1.652,0,-1.667,0,0,0,0,2.083,-4.485,-6.362,0,1.926,1.013
-1.856,-1.156,0,0,-1.232,-1.507,-5.148,0,0,2.749,0,0,0,0,0,0.5678,0,0.3671,-0.5374,0,-4.81,0,-0.5131,0,0,1.773,-2.303,-3.17,0,-1.366,0
-1.032,-0.1181,0,0,-3.042,-0.8957,0,0,0,4.092,0,0,0,0,-1.489,0,0,0.5714,-1.169,-1.172,-3.41,0,-2.884,0,0,0.1284,0,-0.4503,0,1.493,0
0,0,0,0,-5.771,0,0,0,0,1.263,-0.1784,0,0,0,-0.9244,0,0,0.7858,-1.259,-0.9128,-3.221,0,-0.6335,0,0,0,0,-3.247,0,1.391,0
0,0,0,0,-3.51,0.0483,0,0,0,1.747,0.906,0,-4.029,0,-3.131,0,0,0.8338,-1.499,-0.1131,-5.524,0,-1.21,0,0,-3.017,0,-0.4473,0,2.429,-0.8524
0,0,-4.508,0,-3.63,-3.325,0,0,0.01293,0.4365,0,0,-1.29,0,-8.326,-0.4017,0,0.6795,-1.394,0,-2.382,0,0,0,0,0,0,-7.033,0,0.1234,-5.952
0,0.5319,-1.828,0,-3.342,-3.645,0,-3.216,-0.6428,0,0,0,-3.889,0,0.2549,-0.03845,-0.04478,0,-1.882,0,-2.737,-0.2113,0.06385,0,-1.695,0,0,-1.612,0,0,-9.129
0,1.077,0,0,0,0,0,-0.3946,0,0,0,0,-2.037,0.6769,0,0.6856,0,0,-0.7094,0,-4.204,-2.954,1.831,0,0,0,0,-4.652,0,-3.461,0
0,1.354,0,-0.2882,-0.843,0,0,-1.235,0,0,0,0,-0.9361,0,0.1279,0,-1.245,0,-0.6348,0,-3.11,-1.008,1.249,-3.451,0,0,-1.306,-3.735,0,-2.017,0
-0.07819,1.001,-2.227,0.1616,0,0,0,-2.55,0,0,0,0,-0.6684,0,0,0,-0.7474,0,-0.6542,0,0,-2.197,0.9363,-2.854,0,0,0,-3.039,0,0,-3.79
0,1.027,-0.9272,0,0,0,0,-1.43,0,0,0,0,0,0,0,0,-0.4303,0,0,0,-6.173,0,0,-0.926,0,0,0,-8.24,0,0,-5.281
0,0.7747,-2.987,0,-0.5582,-2.139,-3.01,0,1.563,0.06005,-2.275,0,0.02179,0,0,0,0,0,0,0,-2.214,0,0,-1.398,0,0,0,0,0,0,-3.523
0,0.5183,-2.993,0,0,-1.816,0.05619,-4.442,0.2587,0.3495,0.1774,0,0,0,-5.87,0,0,0,0,0,-2.281,0,1.041,-2.101,0,0,0,-2.815,0,0,-2.016
0,0.1215,-2.748,0,-1.975,-2.973,0.2663,-1.855,0.3747,-0.009522,-4.192,-0.3039,0,0,-1.341,0,0,0,0,-1.021,-1.895,0,0,-1.198,0,0,0,-4.126,0,0,-1.754
-4.113,0,0,0,-1.907,0,-0.6408,0,0.3042,0,0,0,0,0,-4.264,0,0,0,0,0.2674,0,0,0,-1.666,0,0,0.4681,-5.547,0,-0.8994,-3.937
0,0,0,0,-1.686,-5.404,-2.633,0,0,0,-1.998,0,0,0,-3.646,0,0,0,-3.348,0.1861,0,0,0,-1.619,0,0,0,-4.527,0,0,-1.508
0,0,0,-0.2753,-2.228,-1.562,-3.106,0,0,-0.05215,0,0,0,0,0,0,0,0,-1.642,0,0,0,0.7445,0,0,-2.819,0,-3.952,0,0,0
0,0,0,0.2258,-9.986,-0.7958,-4.498,0,0,-1.106,-3.881,0,0,0,-5.118,0,0,0,-2.065,0,0,0,0.6108,0,0,-1.238,0,-3.017,0,0,0
0,0,0,0.7625,-0.502,-5.517,0,0,0,0.5479,0,-3.411,0,0,-1.32,0,0,0,-1.43,0,0,-2.216,0,0,0,-2.08,0,-5.103,1.561,0,0
-2.879,0,0,0.9351,-5.958,-1.435,0,0,2.806,0.9441,-0.5082,-2.369,0,0,-4.422,0,0,0,-2.347,0,0,-6.435,0,0,0,-0.1728,0,-5.253,2.923,-0.1847,0
0,0,0,0.6752,0,0,0,0,2.57,1.429,-2.784,-5.903,0,0,0.2729,0,0,0,-1.614,0,0,-4.338,0,0,-3.239,0,0,-3.101,3.343,0,-1.795
0,0,0,0.3264,0,-0.6694,0,0,3.23,3.029,-0.4078,0,-2.238,0,0,0,0,0,-1.545,-1.191,0,-3.25,0,0,0,0,0,-5.488,3.06,0,-0.3164
0,0,-3.465,1.062,-1.342,-1.954,-1.032,0,0,2.433,0.4201,0,0,0,-0.5971,0,0,0,-3.753,-0.1899,0,-3.143,0.06174,-0.07831,0,0,0,-1.408,2.539,0,-1.028
0,0,-3.244,-0.2681,0,0,-0.09432,-1.118,0,3.584,-5.51,-3.877,0,0,-4.228,0,0,0,-2.226,-0.6803,0,-2.851,0,-1.91,0,0,0,-3.16,1.145,0,0
0,0,0,0,0,0.7924,-1.26,-3.297,0,3.433,-3.725,-1.77,0,0,-3.144,0,0,0,-0.802,-0.8274,0,-1.38,0,0,0,0,0,-3.582,0,0,-3.598
0,0,0,0,-3.554,0,-5.774,-4.016,0,2.919,-4.847,-1.412,0,0,-1.611,0,0,0,-0.2924,-0.728,0,-3.45,0,0,0,0,0,0,0,0,-3.342
-2.404,0.2497,0,0,-4.295,0,-5.47,-1.948,0,1,-5.59,-5.984,-1.166,0,-2.262,0,0,0.7164,-0.8825,0,-0.9349,-4.254,0,0,0,0,0,0,0.7768,0,-0.5632
-3.298,0.8412,0,0,-0.4405,-4.412,-6.224,-0.3668,0,0,-4.108,-3.87,0,-0.7728,-0.6255,0,0,1.089,-1.846,0,-4.848,-1.726,0,0,0,-1.88,0,0,1.357,0,-4.21
-1.206,0.9569,-3.001,0,-1.686,0,-2.479,-0.8209,0,0,-5.174,-2.754,0,0,-5.648,0,-0.5063,0.7472,-2.689,0,-0.9954,-3.459,0,0,0,-2.318,0,0,2.166,0,-3.936
-2.096,0,-2.018,0,-2.368,-1.214,-2.904,-5.04,0,0,-4.591,0,0,0,-0.8113,0,-0.1128,0.5965,-1.449,0,-3.331,-2.001,0,0,-2.746,0,0,0.4735,0,0,0
1.527,0,-1.389,0,-0.247,-3.755,0,-3.05,0,0,-3.85,0,0,0,-1.467,0,0,0.1149,-2.093,0,-2.144,-0.6207,0,0,0.1078,0,0,-5.705,0,0,0
-0.2198,0,-0.8182,-0.4254,-1.416,-2.704,0,0,0.2243,0,-3.068,0,0.7719,0,0,0,0,0.3956,-1.772,0,-5.086,0,-0.004134,0,-0.3018,0,0,-1.396,0.7039,0,0
-0.5063,-0.1168,-1.209,-0.08811,-2.574,-1.841,0,-0.1406,0,0,-4.674,0,0,0,0,0,0,-0.268,-1.362,0,-3.98,0,0,0,0.26,0,0.2931,-5.141,1.183,0,0
-1.873,0,-0.7817,0,0.5501,-2.158,0,0,0,1.185,0,0,0.27,0,-4.012,0,-0.2169,0.465,-2.171,0,0,0,0,0,-1.342,-0.8425,0,-4.838,0.3309,0,1.656
-1.3,0,-2.761,0,0.4504,0,0,0,0,2.181,2.976,0,0,0.1877,-3.602,1.634,1.099,0.1172,-2.328,0,0,-2.962,0,0,-1.012,-1.585,0,-5.657,2.093,0,-2.198
-3.557,0,0,0,-3.973,-1.895,-0.3437,0,0,0.8565,0,0,0,0,-6.045,1.367,1.198,0,-1.665,0,0,-2.695,0,0,0,-2.841,0,-3.002,2.669,0,-1.293
0,1.232,-1.633,0,-0.7398,-2.004,-3.476,0,0,0,0,-0.1981,0,0,-4.517,0,1.375,0,-1.03,0,0,-1.137,0,0,0,-0.3334,0,0,0.5198,0,-2.451
0,1.408,-4.886,0,0,-7.201,-2.646,0,0,1.109,1.416,-3.464,0,0,0.4277,0,0,0,-2.144,0,0,0.3502,0,0,0,0,0,-2.229,1.329,0,-2.064
0,0,-3.732,0,0,0,-2.026,-0.9165,0,1.902,0,-9.892,0,0,-2.665,0,0,0,-1.165,0,0,-1.748,-0.5608,0,0,0,0,-5.676,0,0,-4.681
0,0,-0.4491,-0.06669,0,-1.201,0,-4.457,0,1.864,0,-5.566,0,0,0,0,0,0,-2.242,0,0,1.393,0,0,0,0,0,-5.401,0,0.09991,-1.873
0,0,-1.997,0.235,0,1.165,-6.841,-1.033,-0.4592,3.057,0,-4.675,0,0,-2.252,0,0,0,-1.518,-0.5193,0,0,0,0,0.4153,0.4189,0,-5.168,0,0,-1.424
1.15,0,-5.946,0,-3.162,-4.432,0.6442,-2.165,-1.847,1.194,-0.7262,-1.099,0,0,-2.05,0,-2.156,0,-1.789,0.2066,0,0,0,0,0,0,0,-6.234,0.06341,0,-4.515
0,0,-2.008,0,-3.162,-4.613,-0.5911,-2.229,0,-1.004,-1.431,-2.119,0,0,0,0,-3.471,0,-1.862,-1.844,0,0,0,0,-1.7,0,0,-2.595,2.676,0,-3.689
-2.493,0,-0.7449,0,-6.444,-5.298,-2.941,0,0,-2.629,-5.578,-2.461,0,0,0,0,0,0,0,-0.6552,-4.574,0,0,0,-1.382,-1.279,0,-2.916,2.757,0,-5.131
0,-0.9413,-0.6,0,-4.535,-2.968,0,0,0,-0.9597,-2.793,-3.902,0,0,0,0,0,0,0,0.1005,-4.046,0,0,0,0,0,0,-2.195,2.421,0,-2.289
-2.839,-1.309,0,-0.9497,-1.165,-3.518,0,0,0,-0.9473,-2.133,0,0,0,0,0,0,0,-0.2055,0,-2.975,-6.174,0,0,0,0,0,-4.477,1.665,0,0
-5.888,-1.434,0,-0.9285,-3.836,-0.729,0,0,0,0,-3.563,-4.288,0,0,0,0,0,0,-1.411,0,-1.62,-0.5101,0,0.748,1.014,-1.645,0,0,-0.06996,0,0
-1.972,-0.4989,0,0,0,-2.992,0,0,-1.4,0,-0.475,0,0,0,-2.4,0,0.8217,0,-0.6246,0.4074,0,-1.806,0,0,0,-1.703,0,0,1.339,0,0
-1.549,-0.06533,0,0,0,-0.9401,0,0,0,0,-2.21,0,0,0,-6.658,0,0.9238,-0.6922,-2.325,0,0,-4.073,0,0.05017,0,-3.188,0,0,1.842,0.08788,0
0,0,0,0,0.05026,0,0,0,0,0,-2.086,0,0,0,-0.6089,0,3.354,0,-2.977,0,-1.96,-0.799,0,-1.125,0,-0.6629,0,-0.9809,0.1929,1.18,0
-3.291,0,-2.085,0,-3.704,0,-4.161,0,0,0,-6.074,0,0,0,0,0,1.202,0.3134,-1.861,0,0.2931,-1.09,0,-2.01,0,-1.762,0,0,0.4653,1.617,-0.4267
-0.5751,0,-1.223,0,0,0,-2.803,0.5065,0,0,-1.413,0,0,0,0,0,1.092,0.2286,-2.216,0,1.612,-1.866,0,-1.398,0,0,0,0,0.2589,2.057,-0.2438
-4.276,0,-3.882,0,0,0,-3.889,-0.9742,0,0,-2.717,0,0,0,0,0,0,-0.1862,-1.663,0,0,0.07013,0,-0.7863,0,-0.2398,-1.027,0,0,-1.521,-2.088
-3.925,0,-3.167,0.1837,-1.728,0,-3.14,0,0,0,-1.342,0,0,0,-3.903,0.09049,0,0.1315,-0.6173,0,-3.205,-5.195,0.07196,0,0,0,-1.758,-1.017,0,0.4156,-1.731
-4.32,0,-7.452,1.113,-3.949,0,-2.8,0,0,0,0,0,0,0,0,0,-1.145,0,-1.824,0,0,0,1.349,0,0,0,-0.3264,-4.224,0,0,-6.996
-4.633,0,-1.902,0.7927,-3.025,0,-1.258,0,0.07525,0,0,0,0,0,0,0,-0.3295,0,-1.384,0,0,-1.807,1.444,0,0,0,-1.005,-5.315,0.03937,0,-4.08
-3.212,0,-2.076,0.7273,-0.9099,0,0,0.6193,0,0,0,-2.525,0,0,-0.7696,0,-1.067,0,-0.2333,0,0,0,0.1666,0,0,0,-0.2601,-0.8787,0,0,-1.104
0,-0.8068,-4.387,0,-0.1501,-1.048,0,-0.7159,0,0,0,-5.893,0,0,-0.9051,0,0,0,-1.045,0,0,0,0,0,0,0.8549,0,-4.238,0,0,-2.038
0,0,0,0,-2.732,0,0,-1.245,0,0,-4.416,-4.346,-1.968,-0.466,-0.9173,0,0,0,-1.34,0,0,-1.891,0,0,0,2.258,0,-0.5402,0,0,-0.1463
-0.3347,-0.6867,-4.673,0,-0.5681,0,0,-4.573,0,0,-5.757,-2.486,-1.215,0,-0.7845,0,-0.312,0,-2.703,0,0,-3.7,0,0,0,0.878,0,-5.278,0.07377,0,-3.581
-0.3791,-1.359,-1.619,0,-1.77,0,-1.444,-4.281,0,0,-3.195,-4.854,-1.706,0,0,0,0,0.00593,-2.155,-0.6275,0,-3.369,0,-0.5501,0,1.778,0,-3.219,1.671,0,-2.247
-3.653,-1.235,-3.967,0,-5.103,0,-1.697,-1.487,0,0,-1.367,-0.6362,0,0,0,-0.2081,1.943,0,-0.9086,0,-5.089,-2.26,0,0,-2.449,0,1.215,-3,0,-0.3717,-0.2671
-0.3725,0,-3.56,0.3471,-0.5164,0,-4.871,-6.441,0,0,-2.884,-6.46,0,0,0,0,0.6474,0,-1.366,0,-7.091,-1.949,0,0,0,0,0.5687,-5.188,0,2.324,0
0,0,0,0,0,0,-4.849,-5.45,0,0,-5.281,-0.534,0,0,0,1.366,0,0,-3.445,0,-1.501,-4.563,0,0,0,0.678,-3.97,-1.996,0,0,0
0,0,0,-0.1299,0,0,-0.4491,-5.186,0,0,0,-1.143,0,0,-0.8451,1.907,0,0,-2.417,0,1.761,-2.595,0,0,0,0,0,-3.393,0,0,0
0,0,0,0,0,0,-8.954,0,0,0,0,-1.401,0,1.201,-0.3162,1.164,0,0,-0.9531,0,-2.062,0,0,0,0,0,0,-0.7659,0,1.599,0
-3.863,0,0,0,0,-0.06016,-3.118,0,0,0,0,-6.555,0.8432,0,-1.224,1.472,-1.228,0,-1.651,0,-1.993,0,0,0,0,0,0,-5.983,0,0.8432,0
-7.496,0,0,0,0,-3.812,-3.098,-0.9583,0,0.8529,0,-2.307,0,-0.5779,-4.864,0.1799,0,-0.5887,-1.239,0,-1.766,0,0,0,0,0,0,-3.275,0,0,-1.099
-4.16,0,0,0,0,-2.3,0,0,0,0.84,0,-4.472,0,0,-3.82,0,0,-0.3279,-1.44,0,-4.444,0,0,0,0,0,0,-4.684,1.207,0,-1.575
-3.551,0,0,0,0,-2.466,0,0,0,0,-0.3102,-9.5,0,0,-1.288,0,0,-0.2813,-1.325,0,-2.835,-0.7634,0,0,0,0,0,-2.335,0.6036,0,-5.045
-1.039,0,0,0,0.1044,0,0,0,0,0,-1.531,-3.356,0,0,-3.461,0.9661,-0.2865,-0.4092,-1.674,0,-1.603,-0.691,0,0,0,0,-3.388,-6.178,-0.272,0,0
-0.9581,0,0,0,0,0,0,0,0,0,-4.603,-4.755,0,0,-2.655,-0.01996,-0.7298,-0.2034,-1.563,0,-0.4485,-4.438,0,0,0,0,-0.3425,-4.471,0.5496,-0.7255,0
0,0,0,0,-1.731,-1.688,-2.31,-2.028,0,0.179,-5.493,-6.141,0,0,-1.78,0.9673,-0.2808,0,-1.737,0,0,-3.276,0,0,0,0,0,-5.515,0.5825,0.2984,0
0,0,1.02,0.1901,-1.284,-5.342,-0.8431,-2.017,0,0,-1.636,-3.146,0,0,0,1.314,-0.3926,0,-1.062,0,0,0,-0.4453,-0.4409,-0.8143,0,0,-5.059,1.925,0,-1.39
-0.6552,0,-5.883,-0.1109,-8.298,-5.17,-1.895,-4.571,0,0,-3.213,-2.399,0,0,-0.5782,0.9209,0,0,-1.025,0,1.384,0,1.825,-2.217,0,0.118,0,-3.371,1.861,0,-2.085
-2.157,0,-3.337,0,-3.707,-0.3025,-2.792,-1.013,0,0,-4.098,-1.5,-3.046,0,-5.908,0,0,0,-0.8116,0,-1.112,0,2.215,-1.741,0,-0.1879,-0.4626,0,0,0,-3.495
0,0,-1.158,0,-1.507,-0.8365,0,-3.09,0,0,-0.6206,-3.609,0.229,0,-3.329,0,0,0,-0.6731,0,0,0,1.573,-1.533,0,1.473,-1.816,0.4842,0,0,-5.385
0,0,-3.538,0,-5.103,-3.344,0,-4.582,0,0,0,-2.7,0,0,-3.078,0.8531,0,0,-2.015,0,0,0,0,-4.097,0,0,-0.344,-2.412,0,0,0
0,0,-1.486,0,-1.365,-7.722,-4.472,-2.187,0,0,0,-0.6491,0,0,-0.8289,0.06969,0,0,-3.479,0,0,0,0,-1.162,0,0,0,-3.197,0,0,0
-1.018,0,-4.224,0,0,0,-3.629,0,0,0,0,0,0,0,0,-0.1273,0,0,-1.899,0,0,0,0,-1.432,0,0,-1.156,-2.243,0.6122,0,0
-1.004,0,0,0.3182,0,0,-9.187,0,0,0,0,-4.486,0,0,1.75,-0.4489,-1.777,0,0,-1.294,0.03171,0,0,-1.16,0,1.076,0,-1.357,1.929,0,-1.3
-4.224,0,-1.832,1.053,0,0,0,0,0,0,0,-3.679,0,2.679,-3.485,-0.288,0,0.0907,-0.4656,-1.121,0,0,0,-0.6604,0,0,-1.139,0,1.166,0,-6.709
-1.789,0,-3.936,0,0,0,-1.252,0,0,0,0,0,0,1.982,-0.357,0.3418,0,0,-1.206,-0.6683,0,-5.305,0,-1.513,-2.531,0,0,-4.575,1.224,0.3443,-0.3014
-4.743,0.02079,-0.0691,0,-3.002,0,-3.613,-2.05,0,0,0,-3.435,-0.6015,0,-3.26,0.5981,0,0,-1.789,0,0,-2.522,0,-2.062,0,0.6067,0,-2.91,0.2596,0,0
-6.725,-2.48,-2.185,0,0,0,-3.442,-3.382,0,0,-0.8755,-3.028,-3.241,0,-1.947,-0.1099,0,0,-1.272,0,0,-1.229,0,-3.758,0,0,0,-3.59,0,0.0759,-0.9636
-2.664,0.03546,-4.569,0,0.1044,-4.615,-4.439,-1.797,0,0.1567,-1.203,-4.537,-1.671,0,-2.632,0.1858,0,0,-0.4674,0,0,-5.027,0,0,0,0,0,-6.195,0,-1.686,-2.538
-3.144,0,-1.393,0,-1.146,-0.994,-3.807,-2.015,0.2751,0,-1.383,-3.595,-1.383,0,-4.052,0.5062,0,0,-0.8111,0,0,-1.852,0,0,0,0,0,-3.606,0,0,-4.331
-2.385,0,-4.858,0,-1.294,-5.754,-4.292,-1.798,1.061,0,0,-1.867,-1.192,0,-3.327,2.048,0,0,-1.483,0,0,-2.921,0,0,0,0,0.753,-4.865,0,0,-3.939
0,0,-3.754,0,0,0,-5.854,-4.184,1.089,0,0,0,-2.628,0,0,2.293,0,0,-0.592,0,0,0,0,0,0,0,-0.4101,-4.83,0,0,0
0,0,-1.428,0,0,0,-2.648,0,0,0,0,0,-1.047,-3.805,0,1.447,0,0,-1.964,0,0,0,0.6947,0,-0.2152,0,0,-2.071,0,0,0
0,0,0,0,0,0,-2.641,0,0,2.133,-0.9403,-0.3251,0.316,-1.1,0,0.5217,0,0,-2.089,0,-1.367,2.273,0.4127,0,0.9759,0,0,0,2.76,0,0
0,0,0,0,0,0.3679,0,-0.1902,0,2.073,-0.3365,-1.325,0,-1.492,-3.915,-0.1285,0,0,-2.219,0,-4.68,-2.176,-0.5405,0,1.134,0,0.004637,0,1.578,0,0
0,0,0,0,0,0,0,-5.203,0,0.7376,-3.643,0.4754,-2.936,0,-0.5261,-0.4472,0,0.2622,-2.262,0,-2.313,-6.852,0.02008,0.1445,-0.4273,0,0,0,2.112,0,0
0.1774,0,0,0,0,0,0,-2.024,0,0,-2.39,-1.116,-1.067,0,-7.647,0.5641,0,0,-1.64,0,-1.678,-1.939,2.38,0,0,0,0,0,1.311,0,-0.5219
0,0,0,0,0,0,0,-0.349,0,0,0,-1.019,-0.697,0,0.8066,1.508,0,0,0,0,0,0.9874,2.661,-4.063,0,1.068,0,-1.288,0.1779,0,-3.296
0,0,0,0,0,-3.883,0,-3.339,0,0,0,0,-2.319,0,-0.6014,0,-3.117,0,0,0,0,-2.317,0,-0.6173,0,0,0,-4.693,1.271,0,-1.569
-6.523,0,0,0,0,0,0,-2.629,0,0,-3.887,0,-1.45,0,-0.08747,0,0,0,0,0,0,-1.645,-1.027,-1.396,0,0,0,-3.967,0,0,-5.317
-4.086,0,-2.006,0,0,0,0,-2.746,0,0,0,-3.588,0,0,-1.225,0,0,0,0,0,0,-3.065,-1.101,-0.3478,0,0,0,-5.073,0,0,-0.8137
-5.143,0,-2.798,0,-2.199,-0.8941,-2.415,-3.59,-1.341,0,-4.32,-0.02527,0,0,-4.407,0,0,0,0,-1.283,0,-4.698,0,-0.8473,0,0,0,-2.803,0,0,-6.611
-4.786,0,-4.442,0,-4.453,-5.397,-1.249,-1.764,0,0,-6.07,-3.508,0,0,0,0.3805,0,0,0,-1.931,-5.04,0,0,-0.9131,-3.02,0,-1.881,-2.111,-0.4797,0,0
-1.213,0,-2.266,0,-1.045,-3.881,-0.2564,-5.588,0.7934,0,-4.797,-3.18,-1.602,0,0,0.8164,0,0,-2.689,-1.299,-2.44,0,0,-0.8761,-0.5816,0,0.7282,-1.67,0,4.356,0
-0.3703,-2.246,-5.419,0,0.1423,0,0,0,0,0,-1.731,-2.946,0,0,-2.869,-0.5622,0,0,-2.736,-3.057,0.004133,0,0,-2.208,-3.102,0,-2.594,-2.422,0,1.31,0
-4.981,0,-3.62,0.01796,-0.2104,0,-0.9256,0.6611,0.8282,0,-0.6915,-2.396,0,0,-2.131,0,-0.1873,0,-1.227,0,-3.766,0,0,-1.26,0,-0.7295,0.4517,-4.984,0,0.683,0
-3.41,0,-4.119,0,-1.024,0,0,-1.958,0,0,-0.03883,-6.353,0,-1.108,-2.318,0,0,0.758,-0.9878,0,-4.155,0.459,0,-0.3206,0,-1.482,0,-0.7562,0,0,-0.3161
-5.566,0,-3.085,0,0,-0.6668,0,-4.201,0,0,0,0,0,0,-1.578,0,0,0.03417,-1.132,0,0,0,0,0,-0.1409,0.2077,0,-3.042,0,0.51,-0.1466
-4.123,0,-2.474,0,0.8243,-4.189,0,0,0,0,0,-2.51,0,0,0,0,0,-0.08447,-2.311,0,-2.469,-1.592,0.7887,0,0,0.8466,0,-3.398,1.8,-1.339,0.3034
-3.26,0,-1.209,0,-2.075,-6.796,0,0,0,0.1758,0,-3.047,-0.9752,0,0,0,0,0,-2.085,0,-2.867,-5.667,1.622,0.147,0,0,0,-0.4265,1.55,-2.379,-2.304
-3.148,0,-7.891,0,-5.388,-4.14,0,0,0,1.268,-0.7829,-4.828,-1.671,0,0,0,0.8171,0,-1.47,-0.5046,-3.835,-5.331,-2.326,-0.8367,0,0,0,-1.141,2.451,-0.6748,-1.999
-2.703,0,-2.494,0,0,-4.231,0,0,0,3.504,-1.483,-2.252,0,1.41,0,0,-3.774,0,-2.96,-0.367,-1.495,-8.405,0,-1.462,-0.2146,0,0,-1.116,1.693,0,0
0.2416,0,-2.423,0.3837,0,-3.366,1.506,0,0,2.768,-7.762,-0.7486,0,-0.3487,0.5555,1.363,0,0,-2.155,0,0,0,0,-1.485,0.5157,0,0,-5.783,1.752,0,0
0,0,-1.519,-0.5044,0,-2.793,-1.326,0,0,3.437,-3.195,-3.296,0,1.336,-5.049,2.095,0,0,-1.483,0,0,0,0,-1.424,-0.943,0,0,-2.111,2.694,1.503,-4.389
0,0,0,0,-0.4541,-3.595,-3.372,0,0,3.565,-0.6969,-1.707,0,0,0,0,0,0.236,-2.401,0,0,-1.47,0,-0.6237,0,0,-0.4809,-0.8735,3.194,0,-1.836
0,0.235,0,0,-2.047,-1.11,-4.562,0,0,3.714,-4.602,-5.628,0,0,-3.976,-0.04985,3.029,0,-2.219,0,0,-0.8782,0,-1.86,0,0,-1.794,-3.935,3.696,0,-3.146
0,-1.57,0,0,0,-4.116,-4.425,0,0,3.126,-5.945,0,-0.78,0,-3.38,1.019,4.601,0,-1.238,0,0,0.03833,0,-3.623,0,0,-1.383,-1.288,1.075,0,-4.318
0,-0.1353,-2.723,0,0,-3.925,-3.065,0,0,2.217,-1.873,0,-1.366,0,-3.862,0,1.054,0,-1.363,0,0,0,0,-2.456,-0.7362,0,-0.5219,-5.228,0.8381,0,-6.638
0,0.4596,-6.819,0,0,-5.413,0,0,0,2.007,-2.358,0,-2.57,0,0,0,0,0,-1.428,0,0,0,0,-0.6016,-0.5157,0,0,0,0,0,-6.421
0,0,0,0,0.8181,-2.469,0,0,0,1.14,-3.604,0,0,0,-0.5653,0,0,0,-1.453,0,0.7402,-3.16,0,-0.3998,-1.985,0,0,0,0,-0.1477,-1.337
0,0,0,0,-2.011,-4.694,0,0,0,0,0,0,0,1.173,-2.968,1.064,0,0,-3.047,-2.047,-2.333,-1.82,0,-1.122,-0.5341,0,0,0,0.7037,0,-4.15
0,0,0,0,-1.127,-7.867,0,0,0,0.007193,0,0,0,0,-0.7559,0,0,0,-2.112,-0.8426,-3.676,0,-3.044,-2.075,0,0,0,0,0,0,-2.517
0,0,0,0,0,-3.502,1.298,0,0,0.5033,0,-2.481,0,0,-2.456,0,0,0,-1.107,-0.533,-1.636,0,0,-1.62,0,-0.5408,-1.805,-3.567,2.127,0,-3.42
-3.318,0,0,0,0,-4.38,0.9829,0,0,0,0,-1.812,0,0,-2.86,0,0,0,-2.678,-0.3298,-5.137,0,0,-0.7472,0,0,-0.9626,-3.47,0,0,-2.059
-4.825,0.07023,0,0,0,-7.621,-1.336,0,0,0,0,-1.859,0,0,-5.803,0,0,0,-1.724,-1.38,-2.309,0,0,-0.2022,0,0,0,-7.816,0,0,-3.413
-2.789,0.04619,0,0,0,-0.7419,-3.935,0,0,0,0,-1.65,0,0,-2.952,0,0,0,-2.064,0.521,-1.937,0,0,-1.43,0,0,0,-0.9304,0,0,-2.182
0,0,0.7267,0,-2.249,0.5792,-0.7057,0,-1.87,0,0,-0.1233,0,-0.5294,-4.422,0,0,0,-2.909,0,0,0,0,-0.7894,0,-2.675,0,-1.762,0,0,-3.006
0,0,0,0,-3.209,-4.085,-4.148,0,-0.8877,0,-0.5566,-1.391,0,-1.833,-3.977,0,-0.1618,0,-1.185,-0.4176,-0.8034,0,0,-1.831,0,0,0,-4.766,0,0,-2.802
0,0,0,0,0.554,0,-1.318,-2.638,-0.1079,0,-1.957,0,0,0,0.488,0,0,0,0,0,0,0,0,0,0,0,-2.027,-8.725,0,0,0
0.8491,0,-0.7469,0,0.6302,0,0,-5.048,-0.3433,-0.3514,-0.8236,0,0,0,-3.834,0,0,0,0,0,0,0.2563,0,0,0,0,-0.3308,-1.466,0,0,0
0,0,0,0,-1.487,-2.63,0,-2.511,0,0,-5.156,0,0,0,-3.19,0,0,0.008477,0,0,0,0.2379,-2.239,0,0,0,-2.908,-0.5431,0,0,0
